iter,step,s,a,r,Q_[0 7]_0,Q_[0 7]_1,Q_[0 7]_2,Q_[0 7]_3,Q_[2 4]_0,Q_[2 4]_1,Q_[2 4]_2,Q_[2 4]_3,Q_[0 4]_0,Q_[0 4]_1,Q_[0 4]_2,Q_[0 4]_3,Q_[1 4]_0,Q_[1 4]_1,Q_[1 4]_2,Q_[1 4]_3,Q_[0 6]_0,Q_[0 6]_1,Q_[0 6]_2,Q_[0 6]_3,Q_[0 5]_0,Q_[0 5]_1,Q_[0 5]_2,Q_[0 5]_3,Q_[0 8]_0,Q_[0 8]_1,Q_[0 8]_2,Q_[0 8]_3,Q_[5 5]_0,Q_[5 5]_1,Q_[5 5]_2,Q_[5 5]_3,Q_[5 4]_0,Q_[5 4]_1,Q_[5 4]_2,Q_[5 4]_3,Q_[5 1]_0,Q_[5 1]_1,Q_[5 1]_2,Q_[5 1]_3,Q_[5 0]_0,Q_[5 0]_1,Q_[5 0]_2,Q_[5 0]_3,Q_[5 6]_0,Q_[5 6]_1,Q_[5 6]_2,Q_[5 6]_3,Q_[5 3]_0,Q_[5 3]_1,Q_[5 3]_2,Q_[5 3]_3,Q_[5 2]_0,Q_[5 2]_1,Q_[5 2]_2,Q_[5 2]_3,Q_[4 3]_0,Q_[4 3]_1,Q_[4 3]_2,Q_[4 3]_3,Q_[3 3]_0,Q_[3 3]_1,Q_[3 3]_2,Q_[3 3]_3,Q_[0 0]_0,Q_[0 0]_1,Q_[0 0]_2,Q_[0 0]_3
29,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818493,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586354,0.0,0.4986313870325708,0.27842405680879384,0.25095180731142286,0.0,0.6461011477024313,0.10294704498614583,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
30,10,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863543,0.0,0.4986313870325708,0.27842405680879384,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
31,10,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586354,0.0,0.4986313870325707,0.2784240568087938,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
32,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863545,0.0,0.49863138703257076,0.27842405680879384,0.22974619577296826,0.0,0.676005859950286,0.0942479442767458,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
33,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863548,0.0,0.49863138703257076,0.27842405680879384,0.22974619577296826,0.0,0.676005859950286,0.0942479442767458,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
34,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586355,0.0,0.4986313870325707,0.27842405680879384,0.22974619577296826,0.0,0.676005859950286,0.0942479442767458,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
35,14,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863548,0.0,0.49863138703257065,0.27842405680879384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
36,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586355,0.0,0.4986313870325706,0.27842405680879384,0.25320741766826443,0.0,0.6554153436869745,0.09137723864476101,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
37,10,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863554,0.0,0.49863138703257065,0.27842405680879384,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
38,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863557,0.0,0.49863138703257065,0.27842405680879384,0.24324332951731714,0.0,0.6689752619649816,0.08778140851770126,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
39,14,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863554,0.0,0.49863138703257054,0.27842405680879384,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
40,14,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586356,0.0,0.4986313870325706,0.2784240568087939,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
41,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586356,0.0,0.4986313870325706,0.2784240568087939,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
42,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586356,0.0,0.4986313870325706,0.2784240568087939,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
43,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184933,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586356,0.0,0.4986313870325705,0.27842405680879384,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
44,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586356,0.0,0.4986313870325705,0.27842405680879384,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
45,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863562,0.0,0.49863138703257054,0.27842405680879384,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
46,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863565,0.0,0.49863138703257054,0.27842405680879384,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
47,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863565,0.0,0.49863138703257054,0.2784240568087938,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
48,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586357,0.0,0.49863138703257065,0.27842405680879384,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
49,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586357,0.0,0.49863138703257054,0.2784240568087938,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
50,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863568,0.0,0.49863138703257054,0.27842405680879373,0.285081057358048,0.0,0.6319905797891104,0.08292836285284164,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
51,14,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863565,0.0,0.49863138703257054,0.2784240568087937,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
52,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863568,0.0,0.49863138703257065,0.2784240568087937,0.30431181802058876,0.0,0.6149905272572926,0.08069765472211857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
53,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818495,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586357,0.0,0.4986313870325707,0.2784240568087937,0.30431181802058876,0.0,0.6149905272572926,0.08069765472211857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
54,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2229445561586357,0.0,0.4986313870325707,0.2784240568087936,0.30431181802058876,0.0,0.6149905272572926,0.08069765472211857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
55,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818494,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863565,0.0,0.4986313870325707,0.2784240568087936,0.30431181802058876,0.0,0.6149905272572926,0.08069765472211857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
56,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863562,0.0,0.4986313870325707,0.27842405680879356,0.30431181802058876,0.0,0.6149905272572926,0.08069765472211857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
57,9,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.4814899443818495,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863562,0.0,0.49863138703257076,0.27842405680879356,0.30431181802058876,0.0,0.6149905272572926,0.08069765472211857,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
58,11,[5 0],0,5.0,0.0,0.5185100556181507,0.4814899443818493,0.0,0.159686461237614,0.45194222801598205,0.38837131074640396,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20409779301451272,0.175994212038674,0.3832189093748334,0.23668908557197996,0.0,0.0,0.0,1.0,0.0,0.0,0.48148994438184944,0.5185100556181506,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.22294455615863562,0.0,0.4986313870325708,0.27842405680879356,0.2859023491752157,0.0,0.7140976508247844,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
